Molecular Weight,Rotatable Bond,logP,HBA,HBD,tPSA,Number of Atoms,Number of Bonds,Fold,Label,ID
307.105587264,4,1.3773,6,1,90.93000000000002,22,23,3,0,Ligand_3195
223.084457896,5,0.9706199999999998,3,2,77.84,16,16,1,0,Ligand_3199
251.036462148,4,1.3966999999999998,7,0,78.11,17,18,4,0,Ligand_3210
209.068807832,4,0.9697,4,2,75.63,15,15,4,0,Ligand_3211
325.058637072,4,1.8792,4,2,111.98000000000002,24,26,2,0,Ligand_3212
360.11437812,4,2.2682200000000003,4,1,75.71000000000001,25,27,4,0,Ligand_3215
327.06776227599994,2,3.023220000000001,6,1,73.34,23,26,1,0,Ligand_3216
331.13207678400005,5,3.1548000000000016,4,1,77.57000000000001,25,27,5,0,Ligand_3220
225.10010796,5,1.1783,4,2,81.78,16,16,4,0,Ligand_3243
267.11067264400003,6,1.5955,5,1,73.86000000000001,19,19,1,0,Ligand_3244
208.048406736,3,0.7832999999999999,4,3,98.99,15,15,4,0,Ligand_3245
206.08037556,4,0.7872999999999999,5,1,72.92,15,16,3,0,Ligand_3253
279.133139404,6,0.8479999999999996,8,1,83.32,20,21,2,0,Ligand_3254
223.084457896,5,0.8997,3,2,75.63,16,16,1,0,Ligand_3256
298.105252916,8,1.7453999999999998,5,2,102.29,21,21,1,0,Ligand_3258
221.11642672,3,1.3784399999999997,3,3,87.71000000000001,16,16,4,0,Ligand_3263
460.21105537599993,10,3.7378000000000022,7,1,87.5,34,37,1,0,Ligand_3270
486.1824576799999,8,3.577700000000002,7,1,86.33000000000001,34,37,2,0,Ligand_3271
346.098728056,4,2.2696,4,1,75.71000000000001,24,26,1,0,Ligand_3277
468.07913548400006,5,3.466500000000001,6,3,125.56,33,36,3,0,Ligand_3281
342.121571676,5,3.057920000000001,6,1,82.81000000000002,25,27,5,0,Ligand_3290
371.126991404,5,3.212600000000001,5,1,73.22,28,31,5,0,Ligand_3297
270.103813436,6,0.7928000000000001,3,2,89.25999999999999,18,18,2,0,Ligand_3311
304.088163372,5,2.2371,3,2,75.27000000000001,21,22,3,0,Ligand_3315
233.015806956,4,0.1885999999999997,3,2,83.47,15,15,4,0,Ligand_3317
234.0640568,3,0.1644999999999997,4,2,92.16,17,18,3,0,Ligand_3318
276.033540956,5,0.5869000000000001,3,1,80.47,17,17,2,0,Ligand_3321
281.12632270800003,8,1.2272999999999998,4,2,84.86,20,20,4,0,Ligand_3323
215.036462148,3,-0.2615800000000001,6,1,84.94,14,14,1,0,Ligand_3326
339.158291532,8,2.722100000000001,6,2,76.38,25,27,4,0,Ligand_3327
327.088891644,4,1.512,6,2,108.3,22,22,2,0,Ligand_3329
301.07324158,2,0.9557999999999998,6,2,108.3,20,20,2,0,Ligand_3330
194.04154544,0,-0.4419000000000001,5,2,86.92999999999999,13,13,4,0,Ligand_3331
261.07251122,3,1.7803999999999995,3,3,87.71000000000001,18,18,5,0,Ligand_3332
431.081888116,6,2.2261999999999995,5,2,94.64,29,31,1,0,Ligand_3333
215.036462148,5,0.7314999999999997,5,2,92.18,14,14,3,0,Ligand_3334
229.052112212,5,0.9038,5,2,92.18,15,15,1,0,Ligand_3335
245.1276601,4,0.3151199999999999,6,2,85.83000000000001,18,19,5,0,Ligand_3336
193.085126592,3,0.5478999999999996,4,2,74.58000000000001,14,14,3,0,Ligand_3337
342.07866130800005,5,2.4753,6,2,96.97,24,26,1,0,Ligand_3338
249.068430972,4,1.2389199999999998,5,2,83.56,17,18,1,0,Ligand_3339
283.019766528,4,0.66062,7,2,100.63,18,19,1,0,Ligand_3340
353.06163134,5,1.2750899999999998,9,2,104.17,23,24,5,0,Ligand_3342
210.050138052,2,-0.7608800000000002,8,2,132.95,15,16,2,0,Ligand_3343
264.068096624,3,0.61409,6,2,85.93,18,19,3,0,Ligand_3344
458.106018928,7,1.5249000000000004,6,2,122.04,32,34,4,0,Ligand_3345
428.11544074,7,1.2262999999999995,6,2,114.20000000000002,30,32,4,0,Ligand_3346
320.094311372,4,-0.1049999999999986,4,2,81.75,22,23,4,0,Ligand_3347
368.070989084,5,0.9385000000000004,4,2,81.75,24,25,3,0,Ligand_3348
478.011051692,5,2.3714000000000004,4,2,81.75,29,31,4,0,Ligand_3349
436.1317595,6,2.08922,8,2,106.71,31,34,3,0,Ligand_3350
241.061804304,3,1.72342,3,3,87.71000000000001,16,16,5,0,Ligand_3351
284.02470758800007,4,1.1661,6,3,109.58,18,19,3,0,Ligand_3352
423.1794209,7,3.619100000000002,8,2,94.84000000000002,31,34,1,0,Ligand_3353
465.16483345600005,7,1.8484199999999995,9,2,129.47,34,37,1,0,Ligand_3354
369.1913229760001,8,1.7255199999999995,7,3,113.31,27,29,4,0,Ligand_3355
431.2069730400001,9,3.084100000000001,7,3,113.31,32,35,4,0,Ligand_3356
367.164439532,4,2.3993,6,2,115.89,27,30,3,0,Ligand_3358
405.1437040880001,5,2.20032,7,2,125.12,30,33,4,0,Ligand_3359
415.13479628,5,1.0796,5,3,110.84999999999998,27,28,1,0,Ligand_3360
416.151826248,6,1.9946199999999996,5,2,108.47,29,31,3,0,Ligand_3361
421.138618708,6,1.9876,8,3,145.35,31,34,3,0,Ligand_3362
403.164439532,5,3.0067000000000013,6,2,115.89,30,33,3,0,Ligand_3363
244.063011244,5,0.4182999999999998,6,2,96.96999999999998,16,16,5,0,Ligand_3365
446.139033308,5,3.336700000000002,4,2,98.82,33,36,2,0,Ligand_3366
236.116092372,5,1.89184,3,2,79.29,17,17,1,0,Ligand_3368
281.12632270800003,7,2.347200000000001,4,2,84.86,20,20,4,0,Ligand_3371
282.205576072,11,2.351,4,2,82.92,20,19,3,0,Ligand_3373
312.122240372,6,0.9702999999999992,5,2,92.68,23,24,1,0,Ligand_3374
359.067283608,5,1.9488,5,2,89.02000000000001,25,27,1,0,Ligand_3375
312.111006992,4,2.624900000000001,5,1,73.06,23,25,4,0,Ligand_3376
360.022187756,5,1.7241999999999995,4,2,83.45,22,23,1,0,Ligand_3377
242.08037556,2,0.5513999999999997,4,2,83.98,18,19,1,0,Ligand_3379
335.126991404,5,3.4225200000000022,5,1,76.72,25,27,1,0,Ligand_3380
283.095691276,3,1.9643,5,1,72.81,21,23,5,0,Ligand_3382
270.122909068,3,1.86426,7,0,74.03,20,22,2,0,Ligand_3385
474.22670543999993,8,3.9906000000000033,7,1,85.28,35,38,2,0,Ligand_3389
285.11134134,5,1.5482000000000002,4,2,83.7,21,22,2,0,Ligand_3391
381.1297853400001,6,0.6241000000000001,10,3,162.13000000000002,28,31,1,0,Ligand_3393
392.13069688,7,3.2150000000000016,6,1,76.35,28,30,1,0,Ligand_3394
258.100442308,5,1.8476,4,2,73.58,19,20,5,0,Ligand_3397
305.137556088,5,0.4404999999999999,5,2,89.02,22,23,5,0,Ligand_3398
283.095691276,3,1.88262,5,1,72.81,21,23,3,0,Ligand_3402
379.116820644,6,2.9747200000000014,7,1,103.02,28,30,1,0,Ligand_3403
368.100836232,4,1.885,6,2,106.87,27,29,5,0,Ligand_3404
368.100836232,4,1.885,6,2,106.87,27,29,5,0,Ligand_3407
300.102253876,5,1.1008000000000002,4,2,83.45,22,23,2,0,Ligand_3408
439.210721028,8,2.861400000000001,6,2,98.25,32,34,1,0,Ligand_3409
411.1794209,9,2.6477000000000004,6,2,98.25,30,31,1,0,Ligand_3411
387.098583736,8,2.4551000000000007,4,3,107.86,27,28,3,0,Ligand_3412
392.104003464,5,4.059620000000002,4,2,83.45,28,30,5,0,Ligand_3416
282.111675688,4,1.8039,4,2,83.45,21,22,1,0,Ligand_3418
282.111675688,4,1.8039,4,2,83.45,21,22,1,0,Ligand_3419
282.111675688,4,1.8039,4,2,83.45,21,22,1,0,Ligand_3421
367.1320767840001,4,4.371300000000002,4,2,74.58,28,31,2,0,Ligand_3422
329.10117058,6,1.5609,6,2,110.11,24,25,3,0,Ligand_3423
223.08256663209,3,-1.0228999999999988,4,3,108.66,16,16,4,0,Ligand_3425
300.09788234809,5,0.4098999999999996,3,3,113.37000000000002,22,23,5,0,Ligand_3426
374.104876056,7,1.0736,5,3,116.73,26,27,5,0,Ligand_3427
271.10771876009,5,0.9644999999999998,3,1,73.27000000000001,20,21,4,0,Ligand_3429
360.13426785609,6,2.2082,3,2,93.14,27,29,2,0,Ligand_3430
285.11134134,5,1.8627,5,1,72.81,21,22,1,0,Ligand_3431
218.09160894,3,0.1460999999999997,7,1,91.21,16,17,3,0,Ligand_3432
392.104003464,5,4.059620000000002,4,2,83.45,28,30,5,0,Ligand_3435
285.11134134,4,2.31032,4,2,83.7,21,22,4,0,Ligand_3436
367.072368988,5,3.949200000000002,4,2,83.69999999999999,26,28,2,0,Ligand_3437
430.0569605600001,5,2.2732,6,2,91.4,29,31,2,0,Ligand_3439
425.137556088,7,4.129100000000003,5,2,100.88,32,35,2,0,Ligand_3440
316.11715499199994,6,1.2662999999999998,7,1,94.93,23,24,5,0,Ligand_3442
340.049381048,5,2.3456,4,2,82.92,22,23,3,0,Ligand_3443
318.13280505599994,6,0.6658999999999995,6,2,101.38,23,24,3,0,Ligand_3445
264.068096624,4,0.7101999999999999,5,2,82.92,18,19,5,0,Ligand_3446
358.142975816,5,3.4879000000000016,4,2,83.44999999999999,27,29,5,0,Ligand_3447
359.128134276,7,2.4089,5,3,100.02,26,27,3,0,Ligand_3448
314.11790394,6,2.0897,4,2,83.45,23,24,4,0,Ligand_3449
328.08393671600004,3,2.15844,6,1,84.54,23,25,4,0,Ligand_3450
328.08393671600004,3,2.15844,6,1,84.54,23,25,4,0,Ligand_3451
355.15320615200005,7,2.578220000000001,5,3,100.02,26,27,3,0,Ligand_3452
310.142975816,6,2.2590200000000005,4,2,83.45,23,24,4,0,Ligand_3453
394.040561548,4,0.5770000000000003,6,3,133.79999999999998,26,28,5,0,Ligand_3455
367.116820644,5,0.8174199999999997,5,2,104.81,27,29,4,0,Ligand_3456
366.121571676,4,2.24984,5,2,97.64,27,29,4,0,Ligand_3458
314.126657056,5,1.84362,4,2,76.66,23,24,2,0,Ligand_3460
363.021853408,5,2.3123,4,2,83.7,22,23,2,0,Ligand_3461
303.10191952799994,5,1.6888999999999998,4,2,83.7,22,23,2,0,Ligand_3462
345.132470708,7,1.5669999999999995,6,2,102.16,25,26,5,0,Ligand_3463
363.071133404,5,3.0062200000000017,4,2,101.62,24,25,3,0,Ligand_3465
330.157957184,3,2.1513,4,1,75.71000000000001,24,26,2,0,Ligand_3466
384.023848864,4,2.931000000000001,5,2,86.71000000000001,26,28,4,0,Ligand_3467
274.117823688,4,1.1324,7,1,94.29,20,21,1,0,Ligand_3468
274.117823688,4,1.1324,7,1,94.29,20,21,1,0,Ligand_3469
396.11437812,6,2.24062,4,3,95.5,28,30,2,0,Ligand_3470
311.126991404,6,1.5752999999999997,4,2,79.78999999999999,23,24,3,0,Ligand_3471
241.085126592,3,1.5511,4,2,74.58,18,19,1,0,Ligand_3473
337.10625596,4,1.8519,5,2,106.92,25,27,5,0,Ligand_3476
399.143035392,7,1.3550999999999995,7,2,107.48,29,31,1,0,Ligand_3479
342.13280505599994,7,0.9788999999999992,6,2,101.91,25,26,1,0,Ligand_3480
377.148789468,7,1.9654,5,3,108.46999999999998,28,30,5,0,Ligand_3481
368.14845512,8,1.9458,7,1,105.83,27,28,4,0,Ligand_3484
431.122113116,6,0.482,11,2,149.58,30,33,5,0,Ligand_3486
433.19747097600015,8,1.9914,10,2,140.35,32,35,1,0,Ligand_3487
315.121906024,5,1.1663999999999997,6,1,81.92,23,24,1,0,Ligand_3488
134.021523292,3,-1.0934,3,3,94.83,9,8,4,0,Ligand_3492
340.088163372,4,3.599000000000002,3,2,75.27000000000001,24,26,5,0,Ligand_3501
358.098728056,5,1.2887999999999993,4,0,74.76,25,27,3,0,Ligand_3506
241.075036084,4,1.0729000000000004,4,2,75.63,17,17,1,0,Ligand_3507
542.0511049359999,6,4.091720000000003,5,2,105.48,34,37,3,0,Ligand_3509
376.14230712,7,3.375500000000001,4,2,80.57,28,30,4,0,Ligand_3515
380.173607248,7,2.761300000000001,4,2,76.66,28,30,3,0,Ligand_3516
372.010954376,3,3.9356700000000022,4,2,75.32,23,25,1,0,Ligand_3523
290.090271548,2,1.2161999999999995,5,2,85.89,21,23,3,0,Ligand_3524
318.121571676,3,1.9485,5,1,77.10000000000001,23,25,5,0,Ligand_3526
324.074621484,3,1.65,5,1,84.94000000000001,24,27,3,0,Ligand_3531
310.095356928,4,2.1388,5,1,75.71000000000001,23,25,4,0,Ligand_3532
338.126657056,5,2.708500000000001,4,1,75.71000000000001,25,27,1,0,Ligand_3538
276.111006992,3,1.5832,4,3,87.66,20,21,3,0,Ligand_3541
266.126657056,8,1.70656,6,0,100.18,19,18,3,0,Ligand_3542
310.09535692799994,1,2.23008,6,1,94.57000000000002,23,26,4,0,Ligand_3543
366.121571676,5,2.4865000000000004,5,1,92.78,27,29,1,0,Ligand_3545
341.09330832800003,7,1.2503,5,2,101.93,23,24,4,0,Ligand_3547
250.095356928,5,0.6772000000000002,4,2,98.49,18,18,5,0,Ligand_3548
320.050063612,5,0.5189999999999997,5,2,109.41,20,20,5,0,Ligand_3549
403.083806264,6,2.6752200000000004,8,1,110.97,28,30,4,0,Ligand_3552
327.110672644,4,2.641800000000001,5,1,73.86,24,26,3,0,Ligand_3554
313.01909783200006,3,0.9289999999999998,6,1,100.46,20,22,2,0,Ligand_3556
257.068807832,4,2.826600000000001,3,3,86.63000000000001,19,20,4,0,Ligand_3557
259.095691276,2,0.5019999999999997,4,2,78.51,19,20,3,0,Ligand_3562
301.08849772,4,2.34982,3,2,74.85,21,23,1,0,Ligand_3563
278.083746688,3,1.4764399999999998,5,2,97.97,19,20,2,0,Ligand_3566
329.05039796000005,8,1.6146,6,2,109.25,21,22,5,0,Ligand_3570
328.9898845839999,5,2.039,4,2,92.7,19,19,1,0,Ligand_3571
251.115758024,6,0.9754999999999998,4,2,75.63000000000001,18,18,1,0,Ligand_3572
239.952703792,1,1.2230000000000003,3,2,86.18,13,13,4,0,Ligand_3577
389.183837584,7,3.0648000000000017,7,1,83.09,28,29,3,0,Ligand_3578
334.098728056,5,2.1978,4,1,75.71,23,24,3,0,Ligand_3579
480.204907376,7,6.492240000000005,4,2,76.66,36,39,5,0,Ligand_3580
424.05427996399993,6,0.8401000000000001,7,2,158.59,31,34,4,0,Ligand_3586
531.12462552,7,2.167439999999999,8,2,147.65999999999997,36,39,5,0,Ligand_3587
518.2839455439998,8,0.410200000000005,10,0,130.14,36,36,4,0,Ligand_3588
389.1241297879999,7,-0.0124800000000003,7,4,117.48000000000002,26,27,3,0,Ligand_3592
358.071131316,5,2.59492,5,2,83.97999999999999,24,25,5,0,Ligand_3595
388.10929274,5,1.6622199999999998,5,2,105.48,27,29,3,0,Ligand_3596
404.16151834,5,2.177,5,1,72.96000000000001,28,30,2,0,Ligand_3598
383.08274364400006,4,3.5069000000000026,5,0,80.75,27,29,3,0,Ligand_3599
341.162708216,7,3.584140000000001,3,2,75.63,25,26,2,0,Ligand_3601
318.088557296,7,-0.1598000000000003,6,3,116.17,21,21,1,0,Ligand_3606
549.1172145679999,7,4.388200000000003,6,4,170.17999999999998,41,45,2,0,Ligand_3608
230.09160894,3,1.1923199999999998,7,1,81.66000000000001,17,19,5,0,Ligand_3609
380.0976825,6,2.25024,6,2,115.04,25,26,4,0,Ligand_3611
236.036796496,4,0.709,6,1,94.9,16,17,4,0,Ligand_3613
294.067427928,3,1.7312,5,1,79.2,20,21,4,0,Ligand_3614
282.103813436,3,2.5402000000000005,4,2,81.41999999999999,19,20,2,0,Ligand_3616
296.173607248,8,2.08232,4,2,82.63,21,21,5,0,Ligand_3618
314.126657056,4,2.1064,3,3,95.5,23,25,2,0,Ligand_3628
316.14230712,4,2.3304,3,3,95.5,23,25,3,0,Ligand_3630
367.153206152,5,2.753920000000001,6,1,74.49000000000001,27,29,3,0,Ligand_3635
401.10454170800006,6,3.3531400000000016,6,2,110.53,28,30,2,0,Ligand_3638
360.11100699199994,4,4.003120000000004,6,0,73.92000000000002,27,30,3,0,Ligand_3641
418.1164862959999,5,3.9284200000000022,8,0,100.22000000000004,31,34,3,0,Ligand_3642
371.136887392,6,1.4521999999999995,6,0,89.97999999999999,27,30,1,0,Ligand_3645
385.098393708,4,3.133900000000001,5,0,80.75,27,30,1,0,Ligand_3646
315.11067264400003,6,2.4993000000000007,5,1,73.86,23,24,2,0,Ligand_3647
244.051777864,4,1.0787000000000002,7,1,91.51,16,16,4,0,Ligand_3648
389.137556088,5,4.467720000000004,6,1,86.48,29,32,4,0,Ligand_3652
343.08782902400003,7,3.377900000000002,3,1,74.68,24,25,4,0,Ligand_3653
351.154268772,4,-1.166599999999997,10,0,100.59,25,27,1,0,Ligand_3654
481.073614208,10,3.9205000000000014,7,1,92.32,30,31,5,0,Ligand_3659
353.126322708,7,3.8784000000000023,5,1,77.77,26,28,5,0,Ligand_3660
340.10929273999994,3,0.1799000000000004,5,0,76.15,23,25,5,0,Ligand_3661
438.024890188,5,3.494500000000002,4,1,75.71,26,28,1,0,Ligand_3662
402.124942804,5,2.4708200000000007,5,1,92.78,28,30,4,0,Ligand_3663
350.152494944,7,2.23292,7,3,108.9,24,25,1,0,Ligand_3667
255.067762276,4,1.0085199999999996,6,1,81.17999999999999,17,17,3,0,Ligand_3668
365.104541708,6,1.4703399999999995,7,0,98.69,25,26,4,0,Ligand_3670
269.148789468,6,-0.0544999999999999,8,0,80.68,19,19,5,0,Ligand_3671
317.148789468,7,2.3141,8,2,98.26000000000002,23,24,5,0,Ligand_3672
478.246772188,5,5.5114000000000045,6,1,77.10000000000001,35,38,3,0,Ligand_3673
346.21440943999994,2,2.8108000000000017,4,2,74.6,25,28,1,0,Ligand_3681
235.048072388,3,0.3871999999999999,5,0,72.91,17,18,3,0,Ligand_3689
296.127325752,6,1.9506,4,2,83.45,22,23,4,0,Ligand_3690
365.05039796,3,1.23544,5,2,104.7,24,26,1,0,Ligand_3691
339.121906024,4,2.10602,6,1,82.45,25,27,2,0,Ligand_3695
327.121906024,4,1.8031,7,1,88.60000000000001,24,26,3,0,Ligand_3697
322.168127944,3,3.7735800000000026,4,1,76.11000000000001,24,26,4,0,Ligand_3699
338.093642676,5,1.2597999999999994,5,1,92.78000000000002,23,25,5,0,Ligand_3700
472.163436488,6,3.773520000000003,6,0,85.38000000000001,35,39,5,0,Ligand_3701
309.063722452,3,2.743500000000001,4,2,96.61,23,25,2,0,Ligand_3702
376.10929274,5,1.9684,5,1,84.94,26,28,1,0,Ligand_3703
348.15862588,6,3.345320000000001,3,3,86.35,26,28,4,0,Ligand_3705
426.055542916,8,-0.5607999999999997,7,4,149.86999999999998,28,30,2,0,Ligand_3706
381.168856216,8,2.3736000000000006,5,2,89.02,28,29,1,0,Ligand_3707
389.13487072,5,1.4484999999999997,10,2,150.0,29,32,5,0,Ligand_3711
388.055148992,6,3.2882000000000025,4,2,92.34,26,28,5,0,Ligand_3715
349.17500421600005,4,0.3668,8,1,102.22,25,27,4,0,Ligand_3716
317.183837584,5,0.611800000000001,6,0,74.30000000000001,22,22,4,0,Ligand_3720
408.1256115,7,2.920600000000001,7,2,96.58,29,31,1,0,Ligand_3721
392.221226136,10,3.6263000000000014,4,2,82.92,29,30,3,0,Ligand_3724
486.2267054400001,7,3.3358000000000017,7,2,96.16,36,40,3,0,Ligand_3727
462.124942804,6,4.805920000000004,6,1,92.78,33,36,4,0,Ligand_3728
411.238273168,8,2.925300000000001,9,1,88.0,30,33,1,0,Ligand_3732
281.1276601,3,2.2717399999999994,3,3,85.92999999999999,21,23,3,0,Ligand_3753
330.169190564,7,2.12664,5,2,88.60000000000001,24,25,4,0,Ligand_3754
262.106590308,5,0.6317999999999997,5,2,96.06,19,20,3,0,Ligand_3755
286.142975816,5,1.3472199999999996,4,2,82.92,21,22,3,0,Ligand_3756
286.142975816,5,1.4288999999999996,4,2,82.92,21,22,4,0,Ligand_3757
414.136176184,8,2.841500000000001,8,1,86.97,29,31,2,0,Ligand_3758
428.151826248,9,3.3244000000000016,8,1,86.97000000000001,30,32,2,0,Ligand_3765
413.195070964,7,2.793800000000001,8,0,72.83,30,32,1,0,Ligand_3768
521.199779484,8,5.287660000000004,8,1,89.99000000000001,38,42,3,0,Ligand_3769
306.0883534,5,1.6921999999999997,4,2,82.92,21,22,3,0,Ligand_3772
244.096025624,3,1.47534,5,1,80.37,18,19,1,0,Ligand_3774
423.995321376,4,0.4080000000000002,9,1,103.28,25,27,1,0,Ligand_3778
505.09753818,8,4.836720000000003,7,2,109.47,35,38,3,0,Ligand_3781
401.05039796,8,3.0021000000000013,7,2,100.88,27,29,2,0,Ligand_3782
469.141989836,11,2.679400000000001,9,2,127.93,33,35,2,0,Ligand_3783
327.08868774800004,4,2.8325000000000005,4,2,75.07,23,25,5,0,Ligand_3789
355.153206152,7,2.5782200000000004,5,3,100.02,26,27,5,0,Ligand_3790
366.121571676,3,3.031600000000001,4,2,103.78,27,29,2,0,Ligand_3791
429.172227344,7,4.071300000000003,5,1,88.07000000000001,30,32,5,0,Ligand_3797
397.109627088,7,2.933620000000001,5,1,91.98,28,30,5,0,Ligand_3799
453.135841836,9,3.049400000000002,6,1,97.29999999999998,32,34,3,0,Ligand_3800
483.1464065199999,10,3.0580000000000016,7,1,106.53,34,36,3,0,Ligand_3801
451.15657728,8,3.739320000000003,5,1,88.07,32,34,3,0,Ligand_3802
441.11585534,8,3.1799000000000017,5,1,88.07,31,33,3,0,Ligand_3803
405.0913901800001,6,3.581500000000002,4,1,78.84,27,29,5,0,Ligand_3804
365.17731272399993,5,2.895840000000001,4,1,78.84,25,26,3,0,Ligand_3806
369.172227344,6,2.3879,5,1,88.07,25,25,4,0,Ligand_3808
419.1514919,9,2.3987000000000007,6,1,97.29999999999998,29,30,4,0,Ligand_3809
395.187877408,6,3.066200000000002,5,1,88.07,27,28,5,0,Ligand_3810
447.182792028,10,3.034800000000001,6,1,97.29999999999998,31,32,4,0,Ligand_3811
402.103813436,6,4.3381000000000025,4,2,78.76,29,32,4,0,Ligand_3814
237.057197592,2,0.8613000000000002,3,3,84.22,16,17,3,0,Ligand_3820
444.1355074879999,9,3.116920000000001,6,1,98.08,31,33,5,0,Ligand_3822
371.0455026080001,5,1.74252,7,2,123.17,24,25,3,0,Ligand_3824
420.022187756,3,3.6049000000000015,5,1,76.88,27,30,2,0,Ligand_3825
299.12613587600003,4,0.3823699999999997,7,1,81.47000000000001,20,21,4,0,Ligand_3828
462.18245768,5,1.9066200000000009,6,1,94.17000000000002,32,34,2,0,Ligand_3832
434.147786424,9,2.871200000000001,5,3,117.87,32,34,4,0,Ligand_3833
360.13213635999995,10,2.404700000000001,5,3,121.78000000000002,26,27,2,0,Ligand_3834
378.0885572959999,9,1.966,6,3,121.78000000000002,26,27,4,0,Ligand_3835
432.032083744,6,2.057199999999999,5,3,96.89,27,29,3,0,Ligand_3836
370.07203464,6,3.6133000000000015,4,2,84.47999999999999,26,28,4,0,Ligand_3837
416.113899452,9,3.100500000000001,4,3,104.73,29,30,5,0,Ligand_3838
285.158960228,3,2.2999400000000003,3,2,93.26,21,22,1,0,Ligand_3845
395.130362532,5,3.168090000000001,5,2,76.12,28,31,5,0,Ligand_3852
432.1831263759999,6,3.163590000000002,6,1,87.64000000000001,30,32,4,0,Ligand_3853
498.157305552,5,2.9797900000000013,8,1,106.1,35,38,3,0,Ligand_3854
381.1147124680001,4,2.957090000000001,5,2,76.12,27,30,5,0,Ligand_3855
482.162390932,8,2.8077900000000016,7,2,105.66,34,37,5,0,Ligand_3856
523.1413211399998,8,4.343590000000003,9,2,113.04,37,40,3,0,Ligand_3857
399.105290656,4,3.6294900000000014,5,2,76.12,28,31,5,0,Ligand_3858
468.183126376,8,2.5680900000000007,7,2,88.59,33,36,5,0,Ligand_3859
436.093832704,5,3.5130000000000017,7,1,95.34,31,34,5,0,Ligand_3860
549.2376044719999,7,4.770300000000004,7,2,105.56,41,46,4,0,Ligand_3861
408.08136374,5,3.019420000000002,7,1,84.94,27,29,3,0,Ligand_3862
426.1427010439999,7,2.383,7,1,103.4,31,33,2,0,Ligand_3863
425.158685456,3,2.340980000000001,8,1,124.11,31,34,2,0,Ligand_3864
423.1794209,2,2.9684800000000013,7,1,114.88,31,34,4,0,Ligand_3865
395.148120772,2,2.332380000000001,7,1,114.88000000000002,29,32,2,0,Ligand_3866
337.006203344,3,2.2215,5,1,73.22,20,21,2,0,Ligand_3867
373.062947176,4,3.0535000000000005,4,2,78.51,26,28,1,0,Ligand_3869
328.06301124399994,3,2.03032,6,2,91.4,23,25,1,0,Ligand_3870
357.14886972,5,2.772500000000001,4,2,78.51,26,28,3,0,Ligand_3871
353.173941596,5,2.9418200000000017,4,2,78.51,26,28,1,0,Ligand_3872
353.162708216,8,4.170100000000003,3,2,75.63000000000001,26,28,5,0,Ligand_3875
211.074561908,2,0.91886,3,1,90.67,16,17,5,0,Ligand_3879
262.05244656,4,1.06236,7,1,112.79,18,18,5,0,Ligand_3881
417.0688036,8,3.716800000000002,4,2,79.78999999999999,26,27,5,0,Ligand_3882
431.084453664,9,3.069,4,2,79.79,27,28,1,0,Ligand_3883
264.056863244,4,1.7293999999999998,6,0,80.05,18,18,5,0,Ligand_3886
389.1142338,7,3.9795000000000025,5,2,89.02000000000001,27,28,3,0,Ligand_3887
382.152871804,2,2.2833,6,2,107.72,28,31,5,0,Ligand_3889
379.116820644,7,3.056400000000002,7,1,103.02,28,30,1,0,Ligand_3890
243.104147784,3,0.9273000000000003,4,2,76.71,16,16,1,0,Ligand_3892
374.0507323080001,6,2.808880000000001,7,0,96.18,25,27,5,0,Ligand_3897
393.112484212,6,3.212400000000001,6,1,89.88,29,31,1,0,Ligand_3898
453.032418092,6,3.8358000000000025,6,1,89.88,29,31,1,0,Ligand_3899
536.0058647640001,5,2.7243000000000013,4,2,81.75,30,32,1,0,Ligand_3900
378.1427010439999,7,1.438,7,2,112.19,27,28,3,0,Ligand_3902
222.05282342,4,1.7785000000000002,3,2,87.74,16,16,2,0,Ligand_3906
327.11922065600004,4,0.0899199999999998,10,2,150.0,24,26,4,0,Ligand_3907
502.157952952,11,4.181120000000003,5,2,83.03000000000002,32,33,5,0,Ligand_3910
367.18959166,8,3.4571200000000024,4,2,79.79,27,28,5,0,Ligand_3911
396.179755248,7,2.7170000000000005,5,3,108.89,29,30,3,0,Ligand_3913
306.08518616799995,4,0.4617999999999998,6,2,102.96,22,23,1,0,Ligand_3918
210.08652356,2,-0.5401000000000002,8,2,115.88,15,16,2,0,Ligand_3927
244.975124844,4,1.31408,6,1,79.77,14,14,1,0,Ligand_3928
514.1773723,12,3.2752000000000017,7,1,103.4,36,38,4,0,Ligand_3929
398.130028184,7,3.408140000000002,4,1,79.62,28,30,5,0,Ligand_3934
309.154937468,7,0.2509999999999996,10,1,125.19,22,23,2,0,Ligand_3937
361.0620082,5,2.1163,6,0,89.97999999999999,25,27,3,0,Ligand_3939
501.1150850959999,7,4.796000000000004,6,2,84.86,32,34,4,0,Ligand_3941
340.066382372,6,1.8209,6,1,92.26,22,23,4,0,Ligand_3942
356.13453637200007,6,0.5329,10,2,146.34,26,28,1,0,Ligand_3943
445.109627088,5,4.549700000000002,5,2,99.07,32,35,2,0,Ligand_3945
352.139621752,5,1.3600199999999991,9,2,137.11,26,28,4,0,Ligand_3952
418.132885308,7,4.217000000000003,5,1,76.99000000000001,31,33,1,0,Ligand_3953
501.123633108,6,2.5250000000000004,10,2,140.35000000000002,32,35,5,0,Ligand_3957
383.093977024,6,3.0084000000000017,6,1,91.56,27,29,1,0,Ligand_3958
357.12978534000007,6,-0.0721000000000003,11,2,159.23,26,28,1,0,Ligand_3959
