ID,Label,Pred
Ligand_3070,0,0.004293573122850208
Ligand_3075,0,0.004100882836154109
Ligand_3076,0,0.004100165652463313
Ligand_3077,0,0.004100009373837656
Ligand_3078,0,0.004099558816038688
Ligand_3081,0,0.004100163535466956
Ligand_3084,0,0.004168959370496664
Ligand_3102,0,0.004099672536933189
Ligand_3104,0,0.004100366938368566
Ligand_3125,0,0.004103459737720129
Ligand_3126,0,0.0041065151704698655
Ligand_3130,0,0.0040991512940015355
Ligand_3131,0,0.004099158795610777
Ligand_3132,0,0.004099177066910271
Ligand_3133,0,0.004099261103923879
Ligand_3146,0,0.004106366803061317
Ligand_3185,0,0.004107264585055563
Ligand_3189,0,0.004102915203728397
Ligand_3210,0,0.0045388126135607314
Ligand_3211,0,0.006491922379520484
Ligand_3215,0,0.004115375176407518
Ligand_3243,0,0.005653830798776192
Ligand_3245,0,0.006880879714710564
Ligand_3263,0,0.006106385220701469
Ligand_3317,0,0.008330287005632373
Ligand_3323,0,0.004323894666627722
Ligand_3327,0,0.004110316463649838
Ligand_3331,0,0.020739707549871304
Ligand_3345,0,0.004100052699318056
Ligand_3346,0,0.004100981688948488
Ligand_3347,0,0.004173303113633205
Ligand_3349,0,0.004102391976579885
Ligand_3355,0,0.004104804238067085
Ligand_3356,0,0.004099532251128036
Ligand_3359,0,0.0041006551047633845
Ligand_3371,0,0.004329856306522122
Ligand_3376,0,0.004122512534628266
Ligand_3425,0,0.005910034207438144
Ligand_3429,0,0.004276873551906562
Ligand_3436,0,0.004208727414841141
Ligand_3449,0,0.004141983690889051
Ligand_3450,0,0.004137741969771864
Ligand_3451,0,0.00413796181957009
Ligand_3453,0,0.004141278324218056
Ligand_3456,0,0.0041052981305337395
Ligand_3458,0,0.004107647934613423
Ligand_3467,0,0.004109431290601357
Ligand_3484,0,0.004107587134021308
Ligand_3492,0,0.04970427501104184
Ligand_3515,0,0.004101741145999686
Ligand_3532,0,0.004130392575694484
Ligand_3543,0,0.004121787990005147
Ligand_3547,0,0.004144555433133008
Ligand_3552,0,0.004103320940339754
Ligand_3557,0,0.0043907034052513266
Ligand_3577,0,0.02358834581976575
Ligand_3586,0,0.004100375603152031
Ligand_3588,0,0.004099291180111488
Ligand_3611,0,0.00413453305720697
Ligand_3613,0,0.004888317851374963
Ligand_3614,0,0.004297108274137887
Ligand_3648,0,0.005417723192737443
Ligand_3652,0,0.004100816476318434
Ligand_3653,0,0.004136404259855065
Ligand_3663,0,0.004104445425034792
Ligand_3670,0,0.004128945151255743
Ligand_3690,0,0.004156785478352519
Ligand_3699,0,0.0041258600315451635
Ligand_3705,0,0.004107106782369185
Ligand_3716,0,0.004117709736087517
Ligand_3720,0,0.004164346680198336
Ligand_3728,0,0.004099464063158695
Ligand_3754,0,0.00412609596094552
Ligand_3757,0,0.004191995816460119
Ligand_3808,0,0.004154873820341428
Ligand_3809,0,0.004103793505715345
Ligand_3811,0,0.004101282835323429
Ligand_3814,0,0.004100734771045562
Ligand_3828,0,0.00427357935835628
Ligand_3833,0,0.004099676908658961
Ligand_3835,0,0.004108676365087097
Ligand_3837,0,0.004105871973758885
Ligand_3853,0,0.004101010794288995
Ligand_3861,0,0.0040991481654689505
Ligand_3865,0,0.004100252152290799
Ligand_3907,0,0.004118382687756959
Ligand_3929,0,0.004099272895440174
Ligand_3941,0,0.004100087364471871
Ligand_3942,0,0.0041693004062745365
Ligand_3952,0,0.004107366121539625
Ligand_3978,0,0.004110646250230744
Ligand_3980,0,0.004150552146809669
Ligand_3992,0,0.004244167209088848
Ligand_3993,0,0.00426411480236945
Ligand_4027,0,0.004488797672116818
Ligand_4033,0,0.004122477183410783
Ligand_4042,0,0.004099600657867281
