ID,Label,Pred
Active_1,1,0.004267992958689997
Active_10,1,0.004278153669281673
Active_14,1,0.00419012222587288
Active_17,1,0.004135492554612802
Active_26,1,0.004489882064139972
Active_35,1,0.014070326728968763
Active_37,1,0.004141743720533571
Active_39,1,0.004127577082416002
Ligand_12,0,0.004127347164268307
Ligand_31,0,0.004150732799230678
Ligand_54,0,0.004126532426787272
Ligand_57,0,0.004126335651862236
Ligand_60,0,0.0041262734403624355
Ligand_64,0,0.004139557568846427
Ligand_68,0,0.004133635300217954
Ligand_76,0,0.004129487047606518
Ligand_84,0,0.0043787514971166865
Ligand_89,0,0.0041260602456632
Ligand_96,0,0.0041384685337380765
Ligand_114,0,0.004138000398878316
Ligand_120,0,0.0041281464451286606
Ligand_121,0,0.004134127078681589
Ligand_141,0,0.004184361693695652
Ligand_153,0,0.004131090187681244
Ligand_161,0,0.004133891521803071
Ligand_163,0,0.0042741846219893
Ligand_164,0,0.004133286942843221
Ligand_168,0,0.0041264669697251575
Ligand_173,0,0.004126677184811144
Ligand_179,0,0.004141520469143387
Ligand_187,0,0.004526425095177569
Ligand_189,0,0.00412595914626401
Ligand_192,0,0.00414695356632712
Ligand_213,0,0.004126181728964653
Ligand_219,0,0.004141640598818785
Ligand_228,0,0.0041258426493295175
Ligand_288,0,0.004173585017416405
Ligand_297,0,0.004131347217185183
Ligand_313,0,0.004125946038856904
Ligand_328,0,0.00439078997448472
Ligand_334,0,0.0041513101949280495
Ligand_338,0,0.004134107616977014
Ligand_350,0,0.004143840309292281
Ligand_363,0,0.004127206007083516
Ligand_367,0,0.004125842769686438
Ligand_373,0,0.004128240430526577
Ligand_390,0,0.004126151829362241
Ligand_397,0,0.00416594327074767
Ligand_410,0,0.004126075211164617
Ligand_412,0,0.004188120545080751
Ligand_422,0,0.0041258142643849655
Ligand_426,0,0.004142822475204375
Ligand_437,0,0.004158605582984859
Ligand_463,0,0.004522558487312046
Ligand_473,0,0.004573157351457154
Ligand_480,0,0.004171968926974902
Ligand_484,0,0.0041319136987412065
Ligand_487,0,0.004132118328593972
Ligand_488,0,0.004130386495417852
Ligand_492,0,0.004139283671319235
Ligand_501,0,0.004186862835045283
Ligand_505,0,0.00412610559144607
